id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
27261,EFKR,small_airport,Kärsämäki Airfield,63.989201,25.743601,348,EU,FI,FI-14,Kärsämäki,no,,,EFKR,,,https://en.wikipedia.org/wiki/K%C3%A4rs%C3%A4m%C3%A4ki_Airfield,
2324,EFKS,medium_airport,Kuusamo Airport,65.987602,29.239401,866,EU,FI,FI-14,Kuusamo,yes,EFKS,KAO,EFKS,,http://www.finavia.fi/en/kuusamo/,https://en.wikipedia.org/wiki/Kuusamo_Airport,
2325,EFKT,medium_airport,Kittilä Airport,67.700996398926,24.846799850464,644,EU,FI,FI-10,Kittilä,yes,EFKT,KTT,EFKT,,http://www.finavia.fi/en/kittila/,https://en.wikipedia.org/wiki/Kittil%C3%A4_Airport,
2326,EFKU,medium_airport,Kuopio Airport,63.007099,27.7978,323,EU,FI,FI-15,Kuopio / Siilinjärvi,yes,EFKU,KUO,EFKU,,https://www.finavia.fi/en/kuopio/,https://en.wikipedia.org/wiki/Kuopio_Airport,
27257,EFKV,small_airport,Kivijärvi Airfield,63.125301,25.124201,502,EU,FI,FI-07,,no,,,EFKV,,,https://en.wikipedia.org/wiki/Kivij%C3%A4rvi_Airfield,
27260,EFKY,small_airport,Kymi Airfield,60.5714,26.896099,223,EU,FI,FI-09,Peippola,no,,,EFKY,,,https://en.wikipedia.org/wiki/Kymi_Airfield,
2327,EFLA,small_airport,Lahti Vesivehmaa Airfield,61.144199,25.693501,502,EU,FI,FI-16,Lahti,no,,,EFLA,,,https://fi.wikipedia.org/wiki/Lahti-Vesivehmaan_lentokentt%C3%A4,
27262,EFLL,small_airport,Lapinlahti Airfield,63.399399,27.478901,328,EU,FI,FI-15,Lapinlahti,no,,,EFLL,,,https://en.wikipedia.org/wiki/Lapinlahti_Airfield,
2328,EFLN,small_airport,Lieksa Nurmes Airfield,63.511902,29.6292,374,EU,FI,FI-13,Nurmes,no,,,EFLN,,,https://en.wikipedia.org/wiki/Lieksa-Nurmes_Airfield,
2329,EFLP,medium_airport,Lappeenranta Airport,61.044601,28.144743,349,EU,FI,FI-02,Lappeenranta,yes,EFLP,LPP,EFLP,,https://lppairport.fi/en,https://en.wikipedia.org/wiki/Lappeenranta_Airport,
44033,EFLR,heliport,Lapland Central Hospital Heliport,66.491914,25.778312,341,EU,FI,FI-10,Rovaniemi,no,,,EFLR,,,,Lapin keskussairaala
2330,EFMA,medium_airport,Mariehamn Airport,60.1222,19.898199,17,EU,FI,FI-01,Mariehamn,yes,EFMA,MHQ,EFMA,,http://www.finavia.fi/en/mariehamn/,https://en.wikipedia.org/wiki/Mariehamn_Airport,
2331,EFME,small_airport,Menkijärvi Airfield,62.946701,23.5189,331,EU,FI,FI-03,Alajärvi,no,,,EFME,,,https://fi.wikipedia.org/wiki/Menkij%C3%A4rven_lentokentt%C3%A4,
2332,EFMI,medium_airport,Mikkeli Airport,61.6866,27.201799,329,EU,FI,FI-04,Mikkeli,no,EFMI,MIK,EFMI,,http://www.mikkelinlentoasema.fi/en/,https://en.wikipedia.org/wiki/Mikkeli_Airport,
310896,EFML,small_airport,Ii Airfield,65.301144,25.416226,40,EU,FI,FI-14,Ii,no,,,EFML,,http://www.ilmailukerho.fi/Uusi_sivusto_2012/Etusivu.html,,
27263,EFMN,small_airport,Mäntsälä Airfield UL,60.572498,25.5089,135,EU,FI,FI-18,Mäntsälä,no,,,EFMN,,,https://en.wikipedia.org/wiki/M%C3%A4nts%C3%A4l%C3%A4_Airfield,
27270,EFNS,small_airport,Savikko Airfield,60.52,24.831699,233,EU,FI,FI-18,Nurmijärvi,no,,,EFNS,,,https://fi.wikipedia.org/wiki/Savikon_lentokentt%C3%A4,
2333,EFNU,small_airport,Nummela Airfield,60.3339,24.2964,367,EU,FI,FI-18,Vihti / Nummela,no,,,EFNU,,https://efnu.fi,https://fi.wikipedia.org/wiki/Nummelan_lentokentt%C3%A4,
27264,EFOP,small_airport,Oripää Airfield,60.8764,22.744699,331,EU,FI,FI-19,Oripää,no,,,EFOP,,,https://en.wikipedia.org/wiki/Orip%C3%A4%C3%A4_Airfield,
2334,EFOU,medium_airport,Oulu Airport,64.930099,25.354601,47,EU,FI,FI-14,Oulu / Oulunsalo,yes,EFOU,OUL,EFOU,,https://www.finavia.fi/en/oulu/,https://en.wikipedia.org/wiki/Oulu_Airport,
27266,EFPA,small_airport,Pokka Airfield,68.150223,25.829372,853,EU,FI,FI-10,,no,,,EFPA,,,https://fi.wikipedia.org/wiki/Pokan_lentokentt%C3%A4,
44029,EFPE,heliport,Peijaksen Hospital Heliport,60.331112,25.060833,171,EU,FI,FI-18,Helsinki,no,,,EFPE,,,,
2335,EFPI,small_airport,Piikajarvi Airfield,61.245602,22.193399,148,EU,FI,FI-17,Kokemäki,no,,,EFPI,,,https://fi.wikipedia.org/wiki/Piikaj%C3%A4rven_lentokentt%C3%A4,
44030,EFPJ,heliport,Kuopio University Hospital Heliport,62.897499,27.648333,400,EU,FI,FI-15,Kuopio,no,,,EFPJ,,,,
27265,EFPK,small_airport,Pieksämäki Airfield,62.264702,27.0028,390,EU,FI,FI-04,Pieksämäki,no,,,EFPK,,,https://en.wikipedia.org/wiki/Pieks%C3%A4m%C3%A4ki_Airfield,
44028,EFPL,heliport,Päijät-Hämeen Central Hospital Heliport,60.99177,25.569456,561,EU,FI,FI-16,Lahti,no,,,EFPL,,,,
27267,EFPN,small_airport,Punkaharju Airfield,61.728901,29.3936,253,EU,FI,FI-04,Savonlinna,no,,,EFPN,,,https://en.wikipedia.org/wiki/Punkaharju_Airfield,
2336,EFPO,medium_airport,Pori Airport,61.4617,21.799999,44,EU,FI,FI-17,Pori,yes,EFPO,POR,EFPO,,http://www.finavia.fi/en/pori/,https://en.wikipedia.org/wiki/Pori_Airport,
334942,EFPR,medium_airport,Helsinki East-Redstone Aerodrome,60.479167,26.593889,72,EU,FI,FI-09,Helsinki (Pyhtää),no,,,EFPR,,https://www.redstone.aero/helsinkieast-aerodrome,https://fi.wikipedia.org/wiki/Pyht%C3%A4%C3%A4n_lentokentt%C3%A4,
44036,EFPT,heliport,Tampere University Hospital Heliport,61.50639,23.8125,436,EU,FI,FI-11,Tampere,no,,,EFPT,,,,
2337,EFPU,small_airport,Pudasjärvi Airfield,65.402199,26.946899,397,EU,FI,FI-14,Pudasjärvi,no,,,EFPU,,http://www.pudasjarvi.fi/vapaa-ajan-palvelut/pudasjarven-ilmailukeskus,https://en.wikipedia.org/wiki/Pudasj%C3%A4rvi_Airfield,
2338,EFPY,small_airport,Pyhäsalmi Airfield,63.731899,25.9263,528,EU,FI,FI-14,Pyhäjärvi,no,,,EFPY,,,https://en.wikipedia.org/wiki/Pyh%C3%A4salmi_Airfield,
27269,EFRA,small_airport,Rautavaara Airfield,63.424198,28.124201,476,EU,FI,FI-15,Rautavaara,no,,,EFRA,,,https://en.wikipedia.org/wiki/Rautavaara_Airfield,
2339,EFRH,small_airport,Raahe Pattijoki Airfield,64.688103,24.695801,118,EU,FI,FI-14,Raahe,no,,,EFRH,,,https://en.wikipedia.org/wiki/Raahe-Pattijoki_Airfield,
2340,EFRN,small_airport,Rantasalmi Airfield,62.065498,28.356501,292,EU,FI,FI-04,Rantasalmi,no,,,EFRN,,,https://en.wikipedia.org/wiki/Rantasalmi_Airfield,
2341,EFRO,medium_airport,Rovaniemi Airport,66.564796447754,25.830400466919,642,EU,FI,FI-10,Rovaniemi,yes,EFRO,RVN,EFRO,,http://www.finavia.fi/en/rovaniemi/,https://en.wikipedia.org/wiki/Rovaniemi_Airport,
27268,EFRU,small_airport,Ranua Airfield,65.973099,26.365299,541,EU,FI,FI-10,,no,,,EFRU,,,https://en.wikipedia.org/wiki/Ranua_Airfield,
27256,EFRV,small_airport,Kiuruvesi Airfield,63.705601,26.6164,515,EU,FI,FI-15,Kiuruvesi,no,,,EFRV,,,https://en.wikipedia.org/wiki/Kiuruvesi_Airfield,
2342,EFRY,small_airport,Räyskälä Airfield,60.744701,24.1078,407,EU,FI,FI-06,Loppi,no,,,EFRY,,,https://en.wikipedia.org/wiki/R%C3%A4ysk%C3%A4l%C3%A4_Airfield,
2343,EFSA,medium_airport,Savonlinna Airport,61.9431,28.945101,311,EU,FI,FI-04,Savonlinna,yes,EFSA,SVL,EFSA,,http://www.finavia.fi/en/savonlinna/,https://en.wikipedia.org/wiki/Savonlinna_Airport,
2344,EFSE,small_airport,Selanpaa Airfield,61.062401,26.798901,417,EU,FI,FI-09,Kouvola,no,,,EFSE,,,https://fi.wikipedia.org/wiki/Sel%C3%A4np%C3%A4%C3%A4n_lentokentt%C3%A4,
2345,EFSI,medium_airport,Seinäjoki Airport,62.692101,22.8323,302,EU,FI,FI-03,Seinäjoki / Ilmajoki,no,EFSI,SJY,EFSI,,,https://en.wikipedia.org/wiki/Sein%C3%A4joki_Airport,
2346,EFSO,medium_airport,Sodankyla Airport,67.3949966431,26.6191005707,602,EU,FI,FI-10,Sodankyla,no,EFSO,SOT,EFSO,,,https://en.wikipedia.org/wiki/Sodankyl%C3%A4_Airfield,
27272,EFSU,small_airport,Suomussalmi Airfield,64.821899,28.7103,541,EU,FI,FI-05,Suomussalmi,no,,,EFSU,,,https://en.wikipedia.org/wiki/Suomussalmi_Airfield,
27273,EFTO,small_airport,Torbacka Airfield,60.079201,24.172199,16,EU,FI,FI-18,Ingå,no,,,EFTO,,,https://fi.wikipedia.org/wiki/Torbackan_lentokentt%C3%A4,
2347,EFTP,medium_airport,Tampere-Pirkkala Airport,61.414101,23.604401,390,EU,FI,FI-11,Tampere / Pirkkala,yes,EFTP,TMP,EFTP,,https://www.finavia.fi/en/tampere-pirkkala/,https://en.wikipedia.org/wiki/Tampere-Pirkkala_Airport,
2349,EFTU,medium_airport,Turku Airport,60.514099,22.2628,161,EU,FI,FI-19,Turku,yes,EFTU,TKU,EFTU,,https://www.finavia.fi/en/turku/,https://en.wikipedia.org/wiki/Turku_Airport,
44037,EFTV,heliport,Turku University Central Hospital Heliport,60.451111,22.290277,75,EU,FI,FI-19,Turku,no,,,EFTV,,,,
2350,EFUT,medium_airport,Utti Air Base,60.8964,26.9384,339,EU,FI,FI-09,Utti / Valkeala,no,EFUT,UTI,EFUT,,,https://en.wikipedia.org/wiki/Utti_Airport,
2351,EFVA,medium_airport,Vaasa Airport,63.050701,21.762199,19,EU,FI,FI-12,Vaasa,yes,EFVA,VAA,EFVA,,http://www.finavia.fi/en/vaasa/,https://en.wikipedia.org/wiki/Vaasa_Airport,
30532,EFVI,small_airport,Viitasaari Airfield,63.122501,25.816099,361,EU,FI,FI-08,Viitasaari,no,,,EFVI,,,https://en.wikipedia.org/wiki/Viitasaari_Airfield,
27274,EFVL,small_airport,Vaala Airfield,64.5019,26.76,443,EU,FI,FI-14,Vaala,no,,,EFVL,,,https://en.wikipedia.org/wiki/Vaala_Airfield,
27275,EFVP,small_airport,Vampula Airfield,61.0397,22.5917,295,EU,FI,FI-17,Huittinen,no,,,EFVP,,,https://en.wikipedia.org/wiki/Vampula_Airfield,
2352,EFVR,medium_airport,Varkaus Airport,62.171101,27.868601,286,EU,FI,FI-04,Varkaus / Joroinen,no,EFVR,VRK,EFVR,,http://www.finavia.fi/en/varkaus/,https://en.wikipedia.org/wiki/Varkaus_Airport,
27271,EFVT,small_airport,Sulkaharju Airfield,63.3978,24.0306,400,EU,FI,FI-07,Veteli,no,,,EFVT,,,https://fi.wikipedia.org/wiki/Sulkaharjun_lentokentt%C3%A4,
29101,EFVU,small_airport,Vuotso Airfield,68.087196,27.123899,,EU,FI,FI-10,Vuotso,no,,,EFVU,,,https://fi.wikipedia.org/wiki/Vuotson_lentokentt%C3%A4,
27276,EFWB,small_airport,Wredeby Airfield,60.663601,26.7458,82,EU,FI,FI-09,Anjalankoski,no,,,EFWB,,,https://en.wikipedia.org/wiki/Wredeby_Airfield,
2353,EFYL,medium_airport,Ylivieska Airfield,64.054722,24.725278,252,EU,FI,FI-14,Ylivieska,no,EFYL,YLI,EFYL,,"http://www.ylivieska.fi/alltypes.asp?d_type=5&menu_id=17643&menupath=16922,17643",https://en.wikipedia.org/wiki/Ylivieska_Airfield,
35134,EG34,small_airport,Ledbury Airfield,52.0019,-2.47416,250,EU,GB,GB-ENG,"Dymock, Gloucestershire",no,,,,,,,Velcourt
308207,EG3L,small_airport,Milfield Glider Field,55.591636,-2.087231,,EU,GB,GB-ENG,,no,,,,,,,EGEX
3075,EG74,small_airport,Bruntingthorpe Aerodrome,52.492972,-1.12509,467,EU,GB,GB-ENG,"Lutterworth, Leicestershire",no,,,,,https://web.archive.org/web/20190322213802/https://www.bruntingthorpe.com/,https://en.wikipedia.org/wiki/Bruntingthorpe_Aerodrome,"RAF Bruntingthorpe, EG74"
2385,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.2158298492399995,268,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,EGAA,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove"
2386,EGAB,medium_airport,Enniskillen/St Angelo Airport,54.398274,-7.651179,155,EU,GB,GB-NIR,"Enniskillen, Fermanagh and Omagh",no,EGAB,ENK,EGAB,,,https://en.wikipedia.org/wiki/Enniskillen/St_Angelo_Airport,
2387,EGAC,medium_airport,George Best Belfast City Airport,54.618099,-5.8725,15,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,EGAC,,http://www.belfastcityairport.com/,https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,
29105,EGAD,small_airport,Newtownards Airport,54.5811,-5.69194,9,EU,GB,GB-NIR,"Newtownards, Ards and North Down",no,,,EGAD,,,https://en.wikipedia.org/wiki/Newtownards_Airport,Ulster Flying Club
2388,EGAE,medium_airport,City of Derry Airport,55.04280090332031,-7.161109924316406,22,EU,GB,GB-NIR,Derry,yes,EGAE,LDY,EGAE,,http://www.cityofderryairport.com/,https://en.wikipedia.org/wiki/City_of_Derry_Airport,Londonderry Eglinton Airport
2389,EGBB,large_airport,Birmingham Airport,52.453899,-1.74803,327,EU,GB,GB-ENG,"Birmingham, West Midlands",yes,EGBB,BHX,EGBB,,https://www.birminghamairport.co.uk/,https://en.wikipedia.org/wiki/Birmingham_Airport,Birmingham International Airport
29107,EGBC,heliport,Cheltenham Racecourse Heliport,51.925626,-2.054351,213,EU,GB,GB-ENG,Cheltenham,no,,,EGBC,,,https://en.wikipedia.org/wiki/Cheltenham_Racecourse_Heliport,
29108,EGBD,small_airport,Derby Airfield,52.859699,-1.6175,175,EU,GB,GB-ENG,"Derby, Derbyshire",no,,,EGBD,,http://www.derbyaeroclub.com/,https://en.wikipedia.org/wiki/Derby_Airfield,
2390,EGBE,medium_airport,Coventry Airport,52.369701,-1.47972,267,EU,GB,GB-ENG,"Coventry, West Midlands",no,EGBE,CVT,EGBE,,http://www.coventryairport.co.uk/,https://en.wikipedia.org/wiki/Coventry_Airport,RAF Baginton
307357,EGBF,small_airport,Bedford Aerodrome,52.2325,-0.445556,270,EU,GB,GB-ENG,"Bedford, Bedfordshire",no,,,EGBF,,http://www.bedfordaerodrome.com/,https://en.wikipedia.org/wiki/Bedford_Aerodrome,"RAE Bedford, RAF Thurleigh, EGVW"
2391,EGBG,small_airport,Leicester Airport,52.606574,-1.030226,469,EU,GB,GB-ENG,"Leicester, Leicestershire",no,,,EGBG,,,https://en.wikipedia.org/wiki/Leicester_Airport,
2392,EGBJ,medium_airport,Gloucestershire Airport,51.89419937133789,-2.167220115661621,101,EU,GB,GB-ENG,Staverton,no,EGBJ,GLO,EGBJ,,,https://en.wikipedia.org/wiki/Gloucestershire_Airport,
29109,EGBK,small_airport,Sywell Aerodrome,52.305302,-0.793056,429,EU,GB,GB-ENG,"Northampton, Northamptonshire",no,EGBK,ORM,EGBK,,http://www.sywellaerodrome.co.uk/,https://en.wikipedia.org/wiki/Sywell_Aerodrome,
29111,EGBM,small_airport,Tatenhill Airfield,52.81431,-1.767942,439,EU,GB,GB-ENG,"Burton upon Trent, Staffordshire",no,,,EGBM,,http://www.tatenhill.com/,https://en.wikipedia.org/wiki/Tatenhill_Airfield,RAF Tatenhill
2393,EGBN,medium_airport,Nottingham City Airport,52.919998,-1.07917,138,EU,GB,GB-ENG,Nottingham,no,EGBN,NQT,EGBN,,http://www.nottinghamairport.co.uk/,https://en.wikipedia.org/wiki/Nottingham_Airport,
2394,EGBO,small_airport,Wolverhampton Halfpenny Green Airport,52.517502,-2.25944,283,EU,GB,GB-ENG,Wolverhampton,no,,,EGBO,,,https://en.wikipedia.org/wiki/Wolverhampton_Airport,"Wolverhampton Business Airport, Bobbington Airport"
2395,EGBP,small_airport,Cotswold Airport,51.668528,-2.056599,433,EU,GB,GB-ENG,"Cirencester, Gloucestershire",no,EGBP,GBA,EGBP,,http://www.cotswoldairport.com/,https://en.wikipedia.org/wiki/Cotswold_Airport,"RAF Kemble, Kemble Airfield, Kemble Airport, Cotswold Airport"
29112,EGBS,small_airport,Shobdon Airfield,52.241699,-2.88111,318,EU,GB,GB-ENG,"Leominster, Herefordshire",no,,,EGBS,,http://www.aeroclub.co.uk/,https://en.wikipedia.org/wiki/Shobdon_Airfield,"Herefordshire Aero Club, Herefordshire Gliding Club, RAF Gliding School, Shobdon Aerodrome"
2396,EGBT,small_airport,Turweston Aerodrome,52.040798,-1.09556,448,EU,GB,GB-ENG,Turweston,no,,,EGBT,,http://www.turwestonflight.com/,https://en.wikipedia.org/wiki/Turweston_Aerodrome,RAF Turweston
29113,EGBV,heliport,Silverstone Heliport,52.0713996887207,-1.0166699886322021,502,EU,GB,GB-ENG,Buckingham,no,,,EGBV,,http://www.flysilverstone.co.uk//,https://en.wikipedia.org/wiki/Silverstone_Heliport,"RAF Silverstone, British Grand Prix"
2397,EGBW,small_airport,Wellesbourne Mountford Airfield,52.189353,-1.614089,159,EU,GB,GB-ENG,"Warwick, Warwickshire",no,,,EGBW,,http://www.wellesbourneairfield.com/,https://en.wikipedia.org/wiki/Wellesbourne_Mountford_Airfield,RAF Wellesbourne Mountford
314577,EGCA,small_airport,Coal Aston Airfield,53.304809,-1.42886,750,EU,GB,GB-ENG,"Dronfield, Derbyshire",no,,,,,,https://en.wikipedia.org/wiki/Coal_Aston_Airfield,"EGCA, EG22"
29114,EGCB,small_airport,Manchester Barton Aerodrome,53.471699,-2.38972,73,EU,GB,GB-ENG,"Manchester, Greater Manchester",no,,,EGCB,,http://www.cityairportmanchester.com/,https://en.wikipedia.org/wiki/City_Airport_Manchester,"Barton Aerodrome, City Airport Manchester, Barton upon Irwell"
2398,EGCC,large_airport,Manchester Airport,53.349375,-2.279521,257,EU,GB,GB-ENG,"Manchester, Greater Manchester",yes,EGCC,MAN,EGCC,,http://www.manchesterairport.co.uk/,https://en.wikipedia.org/wiki/Manchester_Airport,"Ringway Airport, RAF Ringway"
29115,EGCF,small_airport,Sandtoft Airfield,53.559358,-0.859043,11,EU,GB,GB-ENG,"Doncaster, South Yorkshire",no,,,EGCF,,http://www.newsandtoftaviation.co.uk/,https://en.wikipedia.org/wiki/Sandtoft_Airfield,
307765,EGCG,small_airport,Strubby Airfield,53.310822,0.172098,45,EU,GB,GB-ENG,"Alford, Lincolnshire",no,,,EGCG,,http://www.strubbyairfield.co.uk/,,Strubby
314580,EGCH,heliport,Holyhead Heliport,53.298848,-4.616862,39,EU,GB,GB-WLS,,no,,,EGCH,,,,
29116,EGCJ,small_airport,Sherburn-in-Elmet Airfield,53.788458,-1.216877,26,EU,GB,GB-ENG,"Selby, North Yorkshire",no,EGCJ,,EGCJ,,http://www.sherburn-aero-club.org.uk/,https://en.wikipedia.org/wiki/Sherburn-in-Elmet_Airfield,RAF Sherburn
2400,EGCK,small_airport,Caernarfon Airport,53.101819,-4.337614,1,EU,GB,GB-WLS,Caernarfon,no,,,EGCK,,http://www.caernarfonairport.com,https://en.wikipedia.org/wiki/Caernarfon_Airport,
29117,EGCL,small_airport,Fenland Airfield,52.739201,-0.029722,8,EU,GB,GB-ENG,"Spalding, Lincolnshire",no,,,EGCL,,,https://en.wikipedia.org/wiki/Fenland_Airfield,
29120,EGCS,small_airport,Sturgate Airfield,53.381242,-0.6848,58,EU,GB,GB-ENG,"Gainsborough, Lincolnshire",no,,,EGCS,,http://www.lincolnaeroclub.co.uk/airfield.html,https://en.wikipedia.org/wiki/Sturgate_Airfield,RAF Sturgate
29121,EGCT,small_airport,Tilstock Airfield,52.932363,-2.647435,301,EU,GB,GB-ENG,"Whitchurch, Shropshire",no,,,EGCT,,,https://en.wikipedia.org/wiki/Tilstock_Airfield,"RAF Whitchurch Heath, RAF Tilstock"
29122,EGCV,small_airport,Sleap Airfield,52.834809,-2.770312,275,EU,GB,GB-ENG,"Shrewsbury, Shropshire",no,,,EGCV,,http://www.shropshireaeroclub.com/,https://en.wikipedia.org/wiki/Sleap_Airfield,RAF Sleap
2402,EGCW,small_airport,Welshpool Airport,52.628601,-3.15333,233,EU,GB,GB-WLS,"Welshpool, Powys",no,,,EGCW,,http://www.welshpoolairport.co.uk/,https://en.wikipedia.org/wiki/Welshpool_Airport,"Mid-Wales, Mid Wales, Maes Awyr y Trallwng"
2403,EGDC,medium_airport,Royal Marines Base Chivenor,51.0872,-4.15034,27,EU,GB,GB-ENG,Chivenor,no,,,EGDC,,,https://en.wikipedia.org/wiki/Royal_Marines_Base_Chivenor,
29123,EGDJ,small_airport,Upavon Aerodrome,51.28657,-1.782239,574,EU,GB,GB-ENG,"Pewsey, Wiltshire",no,EGDJ,UPV,EGDJ,,,https://en.wikipedia.org/wiki/RAF_Upavon,"RAF Upavon, Trenchard Lines, Salisbury Plain"
2406,EGDM,medium_airport,MoD Boscombe Down,51.152199,-1.74741,407,EU,GB,GB-ENG,"Salisbury, Wiltshire",no,,,EGDM,,,https://en.wikipedia.org/wiki/MoD_Boscombe_Down,"RAF Boscombe Down, Amesbury"
29124,EGDN,small_airport,Netheravon Airfield,51.2472,-1.75425,456,EU,GB,GB-ENG,"Salisbury, Wiltshire",no,,,EGDN,,,,
2407,EGDO,small_airport,Predannack Airfield,50.001202,-5.23083,295,EU,GB,GB-ENG,"Predannack Wollas, Cornwall",no,,,EGDO,,http://www.helstonhistory.co.uk/around-the-lizard/raf-predannack/,https://en.wikipedia.org/wiki/Predannack_Airfield,"RNAS Predannack, RAF Predannack, Mullion"
29125,EGDP,heliport,RNAS Portland Heliport,50.5681,-2.44972,,EU,GB,GB-ENG,Portland,no,,,EGDP,,,https://en.wikipedia.org/wiki/RNAS_Portland_(HMS_Osprey),
2408,EGDR,medium_airport,RNAS Culdrose,50.08610153198242,-5.255710124969482,267,EU,GB,GB-ENG,Helston,no,,,EGDR,,,https://en.wikipedia.org/wiki/RNAS_Culdrose_(HMS_Seahawk),
30133,EGDW,small_airport,RNAS Merryfield,50.964283,-2.938443,151,EU,GB,GB-ENG,"Ilminster, Somerset",no,,,EGDI,,,https://en.wikipedia.org/wiki/RNAS_Merryfield,"RAF Merryfield, RAF Isle Abbots, HMS Heron, EGDW"
2409,EGDX,medium_airport,MOD St Athan,51.405229,-3.433254,163,EU,GB,GB-WLS,"St Athan, Vale of Glamorgan",no,,,EGSY,,,https://en.wikipedia.org/wiki/MOD_St_Athan,"RAF St Athan, St Athan Air Base, Saint Athan, Sain Tathan"
2410,EGDY,medium_airport,RNAS Yeovilton,51.009399,-2.63882,75,EU,GB,GB-ENG,"Yeovil, Somerset",no,EGDY,YEO,EGDY,,,https://en.wikipedia.org/wiki/RNAS_Yeovilton_(HMS_Heron),
44410,EGEA,heliport,Culter Heliport,57.1198600605,-2.32116490602,300,EU,GB,GB-SCT,,no,,,EGEA,,http://www.hjshelicopters.co.uk/Culter%20Helipad.html,,
2411,EGEC,medium_airport,Campbeltown Airport,55.437198638916016,-5.686389923095703,42,EU,GB,GB-SCT,Campbeltown,yes,EGEC,CAL,EGEC,,http://www.hial.co.uk/campbeltown-airport.html,https://en.wikipedia.org/wiki/Campbeltown_Airport,"Kintyre, RAF Machrihanish, Kinlochkilkerran"
29126,EGED,medium_airport,Eday Airport,59.19060134887695,-2.7722198963165283,10,EU,GB,GB-SCT,Eday,yes,EGED,EOI,EGED,,,https://en.wikipedia.org/wiki/Eday_Airport,London Airport
29127,EGEF,small_airport,Fair Isle Airport,59.534721,-1.628509,223,EU,GB,GB-SCT,Fair Isle,yes,EGEF,FIE,EGEF,,http://www.fairisle.org.uk/egef/index.htm,https://en.wikipedia.org/wiki/Fair_Isle_Airport,
43213,EGEG,heliport,Glasgow City Heliport,55.86138916015625,-4.2969441413879395,,EU,GB,GB-SCT,Glasgow,no,,,EGEG,,http://www.bondairservices.com/,https://en.wikipedia.org/wiki/Glasgow_City_Heliport,
29128,EGEH,small_airport,Whalsay Airstrip,60.376835,-0.927229,100,EU,GB,GB-SCT,"Whalsay, Shetlands",no,EGEH,WHS,EGEH,,,https://en.wikipedia.org/wiki/Whalsay_Airstrip,
41918,EGEI,small_airport,Broadford Airstrip,57.253399,-5.8279,24,EU,GB,GB-SCT,Ashaig,no,EGEI,SKL,EGEI,,,https://en.wikipedia.org/wiki/Broadford_Airfield,"Ashaig Airstrip, Isle of Sky Airstrip, Broadford"
44408,EGEL,small_airport,Coll Airport,56.601898,-6.61778,21,EU,GB,GB-SCT,Coll Island,yes,,COL,EGEL,,,https://en.wikipedia.org/wiki/Coll_Airport,
29129,EGEN,small_airport,North Ronaldsay Airport,59.3675003052,-2.43443989754,40,EU,GB,GB-SCT,North Ronaldsay,yes,EGEN,NRL,EGEN,,,https://en.wikipedia.org/wiki/North_Ronaldsay_Airport,
2412,EGEO,small_airport,Oban Airport,56.463501,-5.39967,20,EU,GB,GB-SCT,North Connel,yes,EGEO,OBN,EGEO,,http://obanandtheislesairports.com/,https://en.wikipedia.org/wiki/Oban_Airport,
29130,EGEP,small_airport,Papa Westray Airport,59.351699829100006,-2.9002799987800003,91,EU,GB,GB-SCT,Papa Westray,yes,EGEP,PPW,EGEP,,,https://en.wikipedia.org/wiki/Papa_Westray_Airport,Papay
29131,EGER,small_airport,Stronsay Airport,59.1553,-2.64139,39,EU,GB,GB-SCT,Stronsay,yes,EGER,SOY,EGER,,,https://en.wikipedia.org/wiki/Stronsay_Airport,
29132,EGES,small_airport,Sanday Airport,59.250301,-2.57667,68,EU,GB,GB-SCT,Sanday,yes,EGES,NDY,EGES,,,https://en.wikipedia.org/wiki/Sanday_Airport,
29133,EGET,small_airport,Lerwick / Tingwall Airport,60.1922,-1.24361,43,EU,GB,GB-SCT,"Lerwick, Shetland Islands",yes,EGET,LWK,EGET,,,https://en.wikipedia.org/wiki/Tingwall_Airport,Lerwick
29134,EGEW,small_airport,Westray Airport,59.3502998352,-2.95000004768,29,EU,GB,GB-SCT,Westray,yes,EGEW,WRY,EGEW,,,https://en.wikipedia.org/wiki/Westray_Airport,
44409,EGEY,small_airport,Colonsay Airstrip,56.057499,-6.24306,44,EU,GB,GB-SCT,Colonsay,yes,,CSA,EGEY,,,https://en.wikipedia.org/wiki/Colonsay_Airport,Machrins
314581,EGEZ,heliport,Nesscliffe Camp Helipad,52.757778,-2.9275,200,EU,GB,GB-ENG,Nesscliffe,no,,,EGEZ,,,,
2413,EGFA,small_airport,Aberporth Airport,52.1152992249,-4.556940078739999,428,EU,GB,GB-WLS,Aberporth,no,,,EGFA,,http://www.wwaa.co.uk/,https://en.wikipedia.org/wiki/Aberporth_Airport,RAF Blaenanerch
